objectId,rightAscension,declination,magnitudeU,magnitudeG,magnitudeR,magnitudeI,magnitudeZ,runId,rerunId,camCol,fieldId,specObjId,objectClass,redshift,plate,mjd,fiberId
1237680272040198656,342.513272442434,20.8410724046534,23.07362,20.38003,18.63172,17.94774,17.60279,8102,301,3,119,6890570755916191744,GALAXY,0.3101111,6120,56206,230
1237662341087232512,242.154696675408,26.9308920328467,19.17165,17.253,16.24436,15.79182,15.42523,3927,301,4,98,1568523203389712384,GALAXY,0.09224807,1393,52824,526
1237657589785231616,179.879271798357,54.443451541387,21.98557,21.22939,21.11483,21.02823,20.50162,2821,301,2,183,9264131607190853632,QSO,2.340104,8228,57423,826
1237680262929645824,7.08926171201342,-7.9445753612209,23.58895,22.19007,20.54782,19.65623,18.91784,8100,301,2,367,8051343054999934976,GALAXY,0.4761091,7151,56598,119
1237678597535170816,317.877939172163,2.05828785193107,25.38913,20.96047,20.54391,20.12686,20.33219,7712,301,4,48,10313453831602853888,STAR,-0.0001657008,9160,57656,766
1237678597538317056,324.979527149997,2.2312049822296,23.75584,21.61309,21.60113,21.56067,20.69869,7712,301,4,96,5792918396078413824,QSO,2.482347,5145,55835,594
1237678879957844224,25.0347887534189,-2.97379974482593,21.94193,20.35131,19.61256,19.33569,19.34248,7778,301,2,484,8832767349658769408,STAR,-6.804395E-05,7845,56980,300
1237671125378334976,151.101770235205,15.5250125637412,26.66148,22.69384,21.97651,21.34283,20.63991,5972,301,6,239,10782905441547737088,GALAXY,1.002057,9577,57786,589
1237660635993080320,149.843851721197,42.1812392936681,22.05008,21.73347,21.32894,21.45808,22.51738,3530,301,4,218,9346311304720439296,STAR,-0.0001302333,8301,57390,786
1237665126925206016,163.049397960575,31.8266324593021,23.61465,21.62715,19.87128,19.04131,18.65642,4576,301,1,324,7256618795330197504,GALAXY,0.4562545,6445,56366,705
1237665126935757568,191.675098485418,33.6101835403205,24.12808,23.90483,21.98728,20.52692,19.871,4576,301,1,485,11540646535722457088,GALAXY,0.6974972,10250,58472,627
1237657608565751808,113.378251864483,27.3334171154065,19.03909,18.71036,18.96554,19.21194,19.41556,2825,301,5,31,5017116180659591168,STAR,0.0002754802,4456,55537,386
1237667538011750656,160.576275078312,23.1675059700902,19.98727,17.71306,16.72075,16.34963,16.17169,5137,301,4,313,3660386715836719104,STAR,-0.0001007895,3251,54882,313
1237670961618026752,31.329274195112,13.8400700565217,19.9225,18.42734,17.66949,17.21848,16.8892,5934,301,5,15,481981124109690880,GALAXY,0.1074212,428,51883,349
1237667536923852800,127.907825337144,13.455172359042,17.40897,16.25061,16.2968,16.37664,16.4662,5137,301,2,97,3597297287551885312,STAR,0.0008605564,3195,54832,171
1237667538008932864,153.708085260218,21.8364805686978,23.98545,21.25189,20.76536,20.68328,20.36814,5137,301,4,270,6611428390120740864,QSO,3.377032,5872,56027,524
1237670961090855168,42.6855463001967,33.4970147306184,16.84832,15.70037,15.3355,15.20239,15.15934,5934,301,4,163,8167392384596072448,STAR,-0.0002185364,7254,56625,416
1237670961087447296,38.4177381469135,26.5852988334807,20.10617,18.98351,18.73416,18.61267,18.58119,5934,301,4,111,2701186771781183488,STAR,-0.0002317403,2399,53764,556
1237670961088758016,39.9475291939304,29.228167014195,19.9959,19.74283,19.90342,20.08561,20.11799,5934,301,4,131,2751845675854489600,STAR,-0.0002265029,2444,54082,532
1237657589782938624,171.226194932746,53.5855771289948,23.0799,22.98548,21.28336,20.22694,19.55447,2821,301,2,148,9192067685995010048,GALAXY,0.7309234,8164,57127,803
1237657589784641792,177.61343546601,54.211068595072,18.59598,16.67223,15.76444,15.2984,14.94589,2821,301,2,174,1143963554785814528,GALAXY,0.07616863,1016,52759,179
1237679998237082368,347.471542905531,-1.76793275727447,22.87017,21.75545,20.30805,19.51299,19.11279,8038,301,5,135,4910291759005980672,GALAXY,0.4118115,4361,55831,881
1237679998237410048,348.144439391999,-1.78111156082203,21.85599,21.60078,21.0749,20.19107,19.86119,8038,301,5,140,10373005306448074752,GALAXY,0.7068065,9213,57712,325
1237667911668072704,187.820956184727,25.0088331775627,19.52375,18.46999,17.82306,17.46356,17.18872,5224,301,4,224,2993821803828242432,GALAXY,0.1360405,2659,54498,196
1237678597556207872,5.97465061936487,2.90430221599228,20.05987,20.08592,19.91885,19.88355,19.8628,7712,301,4,369,8843036238657378304,QSO,1.390228,7854,56989,794
1237680241988272384,2.35153478005257,-7.83204763057655,20.91112,20.10941,19.74355,19.64619,19.64351,8095,301,3,315,3528597876466884608,GALAXY,0.6702235,3134,54806,100
1237668294981779456,164.571691393055,19.8889595656063,19.12984,18.05724,17.52477,17.22838,17.02758,5313,301,6,39,2797977611920238592,GALAXY,0.07728584,2485,54176,423
1237679504323183104,10.456018207624,20.3465648629511,25.81662,22.22809,19.94191,18.6432,18.09242,7923,301,5,247,6974022863562233856,GALAXY,0.619917,6194,56190,723
1237662341088477184,244.543089405227,25.1859880804925,22.50598,21.55378,20.89574,20.14075,19.70415,3927,301,4,117,5322146272467245056,QSO,0.5875117,4727,55693,63
1237655108366565632,140.724879279172,51.1530829579755,21.07907,18.97017,17.65264,17.13381,16.84757,2243,301,4,163,862609515764279296,GALAXY,0.218691,766,52247,619
1237678858463609600,341.409628772322,11.0167357001431,23.88039,21.1168,20.52981,20.3484,20.26728,7773,301,2,188,5685885343536273408,QSO,3.216568,5050,56215,330
1237655691944198400,231.149721717148,-2.11699013003426,21.04307,19.67172,19.56884,19.56276,19.49791,2379,301,3,147,1040360141641246720,STAR,1.39419E-05,924,52409,104
1237680331631035904,336.738488080655,26.0987091857779,25.12959,22.09925,21.36894,21.14681,21.14796,8116,301,2,91,8613179494411556864,QSO,3.415092,7650,57575,164
1237680246812050176,354.253666880309,20.0262426229311,26.51911,21.97781,20.43985,19.47331,19.0604,8096,301,4,192,6886092170832664576,GALAXY,0.4225733,6116,56245,321
1237680246816178432,4.26650903521249,20.3298033553583,25.61688,22.76108,21.29826,20.21885,19.55479,8096,301,4,255,8548032045540202496,GALAXY,0.5105389,7592,56947,727
1237673758189224448,109.899500128197,32.3357348216245,19.80337,18.11151,17.33203,17.03752,16.89563,6585,301,6,177,3014122356554622976,STAR,1.664381E-05,2677,54180,321
1237656906890346752,356.30106033078,-0.495279566461947,19.6109,17.73547,16.62122,16.1195,15.71303,2662,301,2,258,433488536478443520,GALAXY,0.1429998,385,51783,62
1237656906895852032,8.90760783292467,-0.43254691831979,25.25751,23.23322,21.4773,20.43254,19.65462,2662,301,2,342,8858664972097705984,GALAXY,0.6499206,7868,57006,307
1237680299429331200,1.6840802425196,23.427153535608,20.44868,20.14422,19.90563,19.58587,19.08315,8108,301,6,252,8630065514969061376,QSO,0.402437,7665,57328,155
1237680299418387200,334.821687653907,20.6220092150578,23.65142,20.98547,20.53826,20.27505,20.39285,8108,301,6,85,5655632275108550656,STAR,-0.000701201,5023,55858,862
1237663782589694208,6.62652365215937,-1.08669893350652,22.43354,20.47282,18.71888,18.0784,17.7155,4263,301,1,160,774619722623772672,GALAXY,0.3681824,688,52203,2
1237673709868614656,137.710773893682,1.70189840346808,24.84146,22.01676,20.40717,19.49468,19.01836,6574,301,4,143,4299842348626761728,GALAXY,0.495281,3819,55540,111
1237661971729351424,200.993134121069,7.42177522853717,23.17482,22.05301,20.36418,19.43813,19.04309,3841,301,4,240,5448400993829279744,GALAXY,0.4949296,4839,55703,623
1237661971724435712,189.586420767927,7.59848462798449,20.26047,18.56269,17.5599,17.10621,16.75935,3841,301,4,165,1833106668745943040,GALAXY,0.1511037,1628,53474,515
1237662302438162688,224.606885474403,45.4173714489303,19.21197,17.94139,18.10692,18.25467,18.35545,3918,301,4,184,1887135015381264384,STAR,-0.0002956007,1676,53147,461
1237667211580211712,128.565299920536,17.7868771358747,24.47657,23.11097,23.25346,22.34388,22.52346,5061,301,4,99,10762679375717750784,QSO,4.536639,9559,57805,735
1237664289931788800,192.97579378494,14.443970068561,23.57509,21.90785,20.35156,19.60139,19.08258,4381,301,2,146,6098015558279911424,GALAXY,0.3300364,5416,56002,515
1237668332036227328,239.025694025565,10.3389755188533,23.01127,20.66619,19.79521,19.50845,19.25002,5322,301,3,197,5496688521166215168,STAR,-0.0001982369,4882,55721,164
1237662306201829632,244.14881053603,24.9067887459598,19.87154,18.54521,17.93091,17.52992,17.2688,3919,301,3,269,1773337491856713728,GALAXY,0.07825992,1575,53493,164
1237662306186494976,206.400565650237,40.1837061401551,25.33546,23.33378,21.53851,20.53821,19.74554,3919,301,3,35,9961021043551524864,GALAXY,0.5521447,8847,57429,671
1237655691937644800,216.269419062331,-2.42507070192525,19.55418,19.20196,18.79629,18.74468,18.26942,2379,301,3,47,1033648447703508992,QSO,0.3258658,918,52404,263
1237661361833574656,198.003580108947,46.7663898532665,23.32507,22.00957,21.61872,21.23226,20.99864,3699,301,4,81,8344105071311869952,QSO,2.406779,7411,56776,221
1237661361836589312,207.878857824028,45.2829702676332,20.21221,20.12761,19.94682,19.96615,19.91947,3699,301,4,127,8363287426131843072,QSO,1.411053,7428,56781,374
1237652944770106112,322.914948805612,12.3808904404094,19.8284,18.56246,17.99259,17.72256,17.61374,1739,301,6,61,2206918353975614464,STAR,-0.001035062,1960,53289,562
1237678595943039232,0.0852494220937388,1.46777265950486,20.97812,20.94337,20.61228,20.50264,20.35465,7712,301,1,330,8840671189112477696,QSO,1.307458,7852,56987,382
1237678595944481280,3.46341115353636,1.45503177975318,22.35792,21.6278,21.64823,21.58624,20.83654,7712,301,1,352,4839175066674812928,QSO,2.223186,4298,55511,208
1237651539781485056,159.048091159396,65.9824769211651,23.15703,22.00061,20.75072,19.5415,19.056,1412,301,5,100,7974969879903361024,GALAXY,0.6169841,7083,56722,803
1237652944787079936,2.77291824899305,16.0623665123674,25.7954,23.14417,21.14213,19.75526,19.23056,1739,301,6,320,6956001318613047296,GALAXY,0.6567671,6178,56213,697
1237664854180168704,213.489605155956,34.8124209556622,25.06383,22.33425,20.84042,19.91739,19.47289,4512,301,5,101,4343984162589661184,GALAXY,0.5397505,3858,55273,954
1237680275262013952,5.49908843187211,26.446207381758,21.22277,21.40783,19.89245,18.60336,17.99169,8103,301,1,128,7070769447821400064,GALAXY,0.67816,6280,56570,429
1237680275259523328,359.140124025259,26.1917082274628,23.92038,21.86604,20.3688,19.55486,19.41097,8103,301,1,90,7337521963718694912,GALAXY,0.5495864,6517,56563,117
1237680275258671360,356.858915222325,26.0439490170245,25.00679,22.47113,19.70957,18.78312,18.51752,8103,301,1,77,7336369950544910336,GALAXY,0.4019013,6516,56571,22
1237667538012733440,163.035399620452,23.4146493344751,20.67504,18.37792,17.27387,16.87727,16.6201,5137,301,4,328,3660463681650663424,STAR,-9.226981E-05,3251,54882,593
1237663782589236224,5.62607439007201,-1.14943759861681,23.40257,22.14829,21.44191,21.14162,21.88998,4263,301,1,153,10589166824204818432,GALAXY,0.8628711,9405,58048,284
1237663782602277376,35.4188993559215,-1.10465454233311,21.64636,20.36473,19.13137,18.63051,18.32213,4263,301,1,352,755547593978701824,GALAXY,0.3296138,671,52206,250
1237651539799638528,243.484597600368,52.7501220734377,24.03955,21.65323,19.83526,18.94767,18.48413,1412,301,5,377,7106732272750188544,GALAXY,0.4779952,6312,56487,189
1237654948373005056,227.422035069187,59.848255652522,23.32359,21.71756,20.08515,19.41746,19.10412,2206,301,2,71,9483621903765886976,GALAXY,0.3037508,8423,58198,607
1237665441532739840,236.280475433503,19.6232557271404,23.14635,22.3387,20.67722,19.80243,19.18329,4649,301,3,342,4432903043642841088,GALAXY,0.4350828,3937,55352,855
1237654602632135168,138.531030093339,4.40001678591653,23.76002,22.48463,21.00724,19.97879,19.62582,2125,301,6,132,4301174406997366784,GALAXY,0.6120875,3820,55542,861
1237669761185743360,334.078192672664,5.18591634523846,22.9506,21.40022,20.38152,19.53337,19.10888,5655,301,1,184,4984415889778825216,GALAXY,0.5682859,4427,56107,207
1237659326018224128,217.655670023053,56.0289074116828,19.98405,18.40497,17.52169,17.07079,16.74495,3225,301,4,68,1307307276146599936,GALAXY,0.120884,1161,52703,500
1237673706652238080,115.807547957105,42.2768388678374,20.19524,19.16846,18.73894,18.6026,18.4849,6573,301,6,217,3631039650493210624,STAR,6.781774E-05,3225,54853,45
1237673706654401024,122.415342679311,43.2191036675559,20.54034,20.42309,20.46437,20.63963,20.86374,6573,301,6,250,614832095839152128,QSO,5.453609,546,52205,330
1237673706654466560,122.535030624008,43.2775122702905,21.45584,21.05419,20.48887,20.07259,20.11446,6573,301,6,251,7181037540799174656,QSO,1.573669,6378,56330,174
1237673706654728704,123.440027120583,43.4005632594098,20.58006,20.77441,20.30832,20.26485,20.3206,6573,301,6,255,9320271839006840832,QSO,1.290902,8278,56990,263
1237680272034759168,329.40696123758,18.6035755753726,21.81556,21.87386,21.52416,21.29641,21.09812,8102,301,3,36,8525470341765814272,QSO,0.7412196,7572,56944,568
1237666338652094720,16.6353692210892,-0.50329211762499,18.22899,16.76853,16.0548,15.66975,15.40053,4858,301,2,465,780255545205483520,GALAXY,0.07339051,693,52254,25
1237666338650914816,13.8825966137429,-0.530219592955543,18.30911,16.39284,15.53008,15.12183,14.79922,4858,301,2,447,443621912698972160,GALAXY,0.04407459,394,51913,63
1237666338651046656,14.2447683034815,-0.599480718429598,22.0235,21.46611,20.81719,20.00438,19.91775,4858,301,2,449,4757056665425303552,GALAXY,0.7313887,4225,55455,471
1237666338653078016,18.7683104763574,-0.463569550201349,24.21417,22.93857,22.13376,21.54552,21.44293,4858,301,2,480,10574454260053071872,QSO,1.033066,9392,58104,8
1237680246803530496,333.826180720413,17.704961767978,25.33301,21.68368,20.12654,19.29998,18.71597,8096,301,4,62,5662172443336529920,GALAXY,0.4661323,5029,55750,79
1237680246801826816,329.891983025021,16.9122724768951,22.67685,20.72006,18.99099,18.36306,17.94138,8096,301,4,36,5661145775796934656,GALAXY,0.345044,5028,55836,440
1237680246813164032,356.975624025229,20.0522359085778,23.02061,21.79466,20.29893,19.38409,18.84843,8096,301,4,209,6897495206326982656,GALAXY,0.4114533,6126,56269,845
1237680246817554944,7.68690459850484,20.2613685114507,22.12846,21.87179,20.50667,19.51645,19.3566,8096,301,4,276,6959221238851196928,GALAXY,0.3708996,6181,56239,123
1237661361833443584,197.790886562315,46.9463495980143,22.02603,22.0055,22.13412,22.11599,22.0779,3699,301,4,79,8347672161440520192,QSO,2.076562,7414,56748,910
1237651495760953600,126.30043027872,51.2947157935263,21.11367,21.03432,20.81283,20.65396,20.5005,1402,301,3,144,8229464769926813696,QSO,1.473008,7309,56991,954
1237651495752827136,112.459385234214,35.5113347891892,24.49076,23.70506,21.43472,20.19445,19.49723,1402,301,3,20,10542000793896376320,STAR,2.013665E-05,9363,57742,727
1237663788486296320,109.941330592909,40.2478801234615,22.61428,21.96118,21.23853,20.76198,19.96694,4264,301,4,23,10546457939425908736,GALAXY,0.9185739,9367,57758,558
1237663788492063232,118.292307827888,52.1319603295187,20.38702,20.16883,20.02707,19.97983,19.76484,4264,301,4,111,9352915801777395712,QSO,0.974796,8307,57723,237
1237651737375473920,198.04163372222,3.17217185331797,21.85966,19.22214,17.61049,17.48622,17.06942,1458,301,5,489,591219260508891136,STAR,-8.814253E-07,525,52295,443
1237665567154831616,240.13875427142,15.6685152945195,19.76539,17.96504,16.96777,16.52597,16.17902,4678,301,5,255,2838563340953872384,GALAXY,0.09423124,2521,54538,617
1237665567148605440,225.861825670204,20.2815605125117,18.85354,17.76694,17.26226,16.90551,16.72188,4678,301,5,160,3142558790004533248,GALAXY,0.05215844,2791,54556,626
1237661388698485248,259.811403632905,24.2320711549728,21.88184,20.78482,20.57045,19.36986,18.85,3705,301,6,407,5646396100023965696,STAR,0.0001031642,5015,55707,29
1237658423010983936,146.26276299614,5.34720280943382,24.63468,22.16695,20.89567,19.8316,19.94692,3015,301,2,215,5402276480523982848,STAR,0.0003288461,4798,55672,759
1237680333793854464,16.3828205683946,30.3578332649653,24.40911,22.83254,21.24979,20.14086,19.4594,8116,301,6,325,8696620071865571328,GALAXY,0.5267974,7724,58434,615
1237659326016127232,209.595343643548,57.8348762531386,19.65811,18.3138,17.4084,16.95708,16.59334,3225,301,4,36,1303808904437721088,GALAXY,0.1390098,1158,52668,61
1237680246808642560,346.077315431916,19.3638250779124,26.32063,23.39465,21.96036,20.64066,19.95466,8096,301,4,140,8569363120858093568,GALAXY,0.7263869,7611,56946,505
1237657589779857920,159.837243828999,51.8269233978302,23.87514,22.43117,20.62795,20.03963,19.74243,2821,301,2,101,1136065211078305792,GALAXY,0.6438236,1009,52644,117
1237657589783986432,175.212930315589,54.0749484688813,19.48162,17.69315,16.81797,16.41099,16.10386,2821,301,2,164,1143994341111392256,GALAXY,0.0810959,1016,52759,291
1237657589775794944,147.021340216507,47.6661230551997,23.38211,22.93108,21.1339,19.8447,19.39005,2821,301,2,39,6463997898820704256,GALAXY,0.5563403,5741,55980,751
1237657589777367552,151.525112230947,49.5114789402533,24.06218,22.22334,20.63984,19.68841,19.29997,2821,301,2,63,7499785687417509888,GALAXY,0.5667451,6661,56366,605
1237655108363485440,132.440969673915,46.6805033393508,24.34708,21.69689,20.01678,19.32674,18.95986,2243,301,4,116,7203657244197804032,GALAXY,0.361666,6398,56356,544
1237680246816571648,5.24763049272377,20.385952128779,22.53951,21.26867,20.38442,19.66277,19.31036,8096,301,4,261,6958231129670572032,GALAXY,0.1500582,6180,56301,617
1237680246816571904,5.36528280348955,20.4139939582245,23.60616,22.1483,20.53782,19.52468,18.90397,8096,301,4,261,6952469413259139072,GALAXY,0.5400771,6175,56265,136
1237662198826795776,242.052383935372,6.64268597842169,23.79505,21.87546,21.8917,21.72715,21.86506,3894,301,3,256,5511471454783559680,QSO,2.765169,4895,55708,696
1237662963858408192,358.361301495184,37.2097467980563,21.69384,20.07586,19.41856,19.1693,19.0117,4072,301,4,112,2117964839161718784,STAR,-0.0001294183,1881,53261,535
1237678879928156672,317.131458747823,-2.29263896451337,21.45384,20.75743,20.62489,20.53592,20.10366,7778,301,2,31,4933836424632096768,QSO,2.496679,4382,55742,520
1237678858453255680,317.588281021754,7.8968768707266,26.41206,22.73367,20.69523,19.80355,19.19321,7773,301,2,30,4592769835482765312,GALAXY,0.4680572,4079,55363,815
1237678858456138496,324.200149271804,9.00265562261129,21.67779,19.37996,17.95862,17.44127,17.07912,7773,301,2,74,4608425508551809024,GALAXY,0.2631909,4093,55475,426
